id,app_ym,Org,pro_label,target,sampwt,hit_rule,appAge,appResidence,appTimeAddress,appIncome,appOcc,appFinanceCo,appChkSv,dealNewUsed,dealLoanToVal,cbFICO,cbTimeFile,cbMosAvg,cbUtilizn,cb90Ever,cbPctGood,cbMosDlq,cbInq5Mos,cbMosInq,quickmodel_score
1947,201810,Org2,product_B,1,10.83773029,1,26,P,10,2100,k,N,2,N,81.70001221,,109,-99000784,-99000672,0,-99000712,-99000576,14,0,620
1948,201810,Org1,product_B,0,38.39583135,1,24,R,2,1900,w,N,3,N,83.5,511,1208,5,66,3,29,2,9,0,632
1949,201905,Org2,product_B,1,1.00692511,1,26,H,7,2036,g,F,2,U,90,642,406,0,-99000672,0,0,35,2,0,659
1950,201903,Org1,product_B,-2,1.00692511,1,24,R,1,1818,f,N,2,N,91.30000019,586,210,2,95,0,86,-99000712,5,0,639
1951,201807,Org2,product_B,-2,1.17956953,1,20,P,14,700,"",N,3,N,86.90000057,546,102,81,83,1,80,2,5,0,517
1952,201902,Org1,product_B,-2,1.00692511,0,20,R,0,1600,w,N,3,N,83.70001221,616,102,-99000784,88,0,100,-99000576,21,0,
1953,201807,Org1,product_B,1,1.00692511,1,26,R,1,26000,p,N,0,N,94.40000057,699,608,-99000784,0,1,67,34,1,5,690
1954,201808,Org2,product_B,0,45.35056428,1,21,P,10,1200,f,_,3,N,89.30000019,,0,-99000784,-99000672,0,-99000712,-99000576,1,0,666
1955,201906,Org2,product_B,1,3.94440176,1,25,R,1,1516,b,_,3,N,79.80000305,,0,-99000784,-99000672,0,-99000712,-99000576,8,0,687
1956,201807,Org1,product_A,1,33.37950739,1,23,P,15,1737,b,B,2,U,89.70000076,554,111,-99000784,100,3,17,2,23,0,560
1957,201811,Org2,product_B,-2,1.00692511,1,37,R,0,1000,y,N,2,U,30.6000061,685,1001,-99000784,331,0,100,-99000576,4,0,753
1958,201810,Org1,product_A,1,1.00692511,1,30,H,3,5333,b,F,3,N,94.10000038,627,1405,1,55,0,94,-99000712,5,0,719
1959,201810,Org2,product_B,1,1.00692511,1,33,H,1,2583,w,M,3,U,89.30000019,680,801,26,-99000712,2,43,25,1,0,718
1960,201807,Org1,product_B,-2,1.00692511,1,20,H,-99000784,1500,w,N,3,U,41.6000061,,204,2,-99000672,0,100,-99000576,1,0,687
1961,201810,Org2,product_B,-2,1.17956953,1,42,H,16,2015,y,M,2,N,83.40000916,539,910,-99000784,-99000712,3,41,2,3,0,670
1962,201807,Org1,product_B,0,49.60651288,1,28,H,1,2978,y,M,3,N,91.5,,600,-99000784,-99000672,0,100,-99000576,4,0,713
1963,201903,Org1,product_B,1,1.00692511,1,33,H,4,4300,g,N,3,N,86.30000019,581,1111,18,74,0,76,4,15,0,656
1964,201905,Org1,product_B,0,47.73507006,1,32,R,1,1625,w,N,3,N,82.80000305,659,1106,1,-99000712,3,70,20,3,0,724
1965,201811,Org2,product_B,0,39.77753917,1,52,H,21,1785,b,F,3,U,83.90000916,542,1102,18,73,1,33,1,7,0,659
1966,201901,Org2,product_A,1,5.5997885,1,30,R,1,1250,f,N,3,U,76.90000916,528,605,29,48,3,44,1,6,0,648
1967,201808,Org1,product_A,0,28.34083432,1,42,H,0,4021,y,F,3,N,79.80000305,730,2200,2,63,0,94,-99000576,2,1,789
1968,201809,Org2,product_B,0,28.34083432,1,20,R,0,1479,r,N,3,N,48.70001221,667,202,2,-99000672,0,100,-99000576,2,0,745
1969,201905,Org1,product_A,-2,3.39199938,1,27,P,6,1541,y,M,2,U,74.6000061,555,705,48,119,3,62,2,4,0,644
1970,201901,Org1,product_A,-2,1.00692511,1,43,H,11,12000,g,N,3,N,84.80000019,689,1009,-99000784,-99000712,0,100,-99000576,3,0,735
1971,201903,Org1,product_A,0,28.34083432,1,46,H,10,3500,y,N,3,N,82.30000305,649,608,-99000784,42,0,67,11,5,0,761
1972,201808,Org1,product_A,1,1.00692511,1,49,H,24,1152,w,M,0,U,88.90000057,616,204,2,-99000672,0,100,-99000576,2,1,621
1973,201906,Org1,product_B,-2,0.70224519,0,64,H,10,998,b,N,2,N,89.90000057,647,1002,1,75,1,78,46,3,0,
1974,201905,Org1,product_B,0,42.19718204,1,37,H,4,1564,w,M,2,U,93.20000076,660,901,60,91,1,67,29,3,0,677
1975,201812,Org1,product_B,1,1.00692511,0,29,H,1,2659,w,N,2,U,75.30000305,727,900,13,0,0,83,-99000576,7,0,
1976,201905,Org2,product_B,1,1.00692511,1,25,H,1,3600,"",M,3,N,93.30000019,632,702,-99000784,81,1,94,73,17,0,599
1977,201812,Org1,product_B,-2,1.00692511,1,25,P,8,1300,y,M,3,U,71.1000061,682,305,-99000784,-99000576,0,100,-99000576,5,1,767
1978,201812,Org1,product_B,0,41.80783805,1,50,Q,2,2311,y,N,2,U,84.70000076,520,2201,2,73,2,64,2,15,0,629
1979,201901,Org1,product_B,-2,1.00692511,1,-99000792,R,1,1300,f,F,3,N,86.10000038,639,604,-99000784,-99000712,1,50,35,2,0,646
1980,201810,Org1,product_A,0,28.34083432,1,46,H,4,15000,y,M,3,N,92.20000076,692,2101,1,25,0,91,56,1,0,806
1981,201903,Org2,product_B,0,45.30775383,1,48,H,25,1750,e,M,2,N,91,621,1008,40,100,2,50,22,8,0,657
1982,201905,Org2,product_B,0,43.56453175,1,37,H,12,3917,b,N,3,N,89.20000076,535,1507,-99000784,60,12,19,1,10,0,638
1983,201807,Org2,product_A,0,28.34083432,1,35,R,3,1400,w,M,3,N,86.70000076,589,502,-99000784,78,1,25,3,2,1,714
1984,201810,Org1,product_B,0,28.34083432,1,-99000792,P,0,1300,f,M,3,N,82,772,901,-99000784,11,0,100,-99000576,4,0,737
1985,201809,Org1,product_A,0,28.34083432,1,33,M,3,6417,f,N,3,N,53.30000305,706,1003,3,80,0,100,-99000576,1,3,763
1986,201905,Org1,product_A,1,1.00692511,1,33,H,1,900,w,N,2,N,80.1000061,690,611,2,2,0,100,-99000576,4,0,730
1987,201811,Org2,product_B,1,1.00692511,1,30,R,0,3302,k,F,2,N,93.20000076,560,704,19,77,1,67,2,16,0,622
1988,201807,Org2,product_A,1,1.00692511,0,28,P,5,1000,g,N,0,N,82.20001221,603,408,2,87,0,83,-99000712,5,0,
1989,201901,Org2,product_B,-2,1.00692511,1,22,P,12,1235,"",N,0,N,84.20000076,669,307,14,88,0,100,-99000576,1,0,621
1990,201809,Org1,product_A,0,28.34083432,1,60,H,25,2746,r,N,3,N,85,766,1410,2,25,0,100,-99000576,2,0,785
1991,201902,Org2,product_A,-2,1.17956953,1,35,M,30,1200,k,M,0,U,100,553,1405,2,73,5,41,3,2,0,616
1992,201807,Org1,product_A,0,28.34083432,1,42,H,5,3500,b,M,2,N,100,657,2010,-99000784,39,0,87,4,2,0,765
1993,201902,Org1,product_A,0,41.19371665,1,34,R,8,1200,y,N,0,U,78.1000061,638,208,2,100,0,100,-99000576,18,0,633
1994,201903,Org1,product_A,1,4.68647751,1,46,H,1,3400,p,N,0,N,89.10000038,607,402,2,88,0,100,-99000576,5,0,614
1995,201807,Org2,product_A,0,28.34083432,1,48,R,23,11900,e,M,3,N,66.90000916,671,2402,-99000784,75,1,91,67,3,0,808
1996,201811,Org2,product_A,1,1.00692511,1,32,R,0,1112,f,N,1,N,84.60000038,,5,4,-99000672,0,-99000712,-99000576,2,0,651
1997,201905,Org2,product_A,0,28.34083432,1,37,H,15,3210,y,F,3,N,85.60000038,666,907,5,17,1,50,3,2,0,758
1998,201903,Org2,product_B,-2,1.17956953,1,29,H,2,2038,k,F,3,N,75.40000916,599,602,6,39,1,85,2,8,0,656
1999,201807,Org2,product_A,0,28.34083432,1,61,H,6,2250,e,N,0,N,84.20000076,717,1601,23,8,0,75,15,2,0,753
2000,201901,Org2,product_A,1,1.00692511,1,36,R,4,900,"",F,0,U,72,,406,24,-99000672,2,40,23,2,0,571
2001,201807,Org2,product_B,0,28.34083432,1,37,R,3,1500,f,F,3,U,85.40000057,655,1201,80,54,1,92,-99000712,8,0,669
2002,201807,Org1,product_B,0,36.33372146,1,-99000792,H,0,2693,y,N,1,N,95.30000019,518,104,2,127,0,86,2,30,0,543
2003,201807,Org1,product_A,0,48.86977774,1,47,R,13,700,y,F,3,N,87.80000019,710,610,5,-99000712,0,50,75,5,0,725
2004,201904,Org2,product_B,0,47.46784099,1,33,R,7,3125,e,_,3,U,84.20000076,607,902,1,-99000672,0,50,6,5,0,675
2005,201902,Org1,product_A,0,47.90802368,1,36,H,2,3000,f,N,3,N,91.90000057,666,507,3,-99000672,0,100,-99000576,3,1,690
2006,201808,Org1,product_B,1,16.29644964,1,22,P,22,800,g,N,3,U,86.80000019,514,400,47,76,1,33,1,10,0,565
2007,201905,Org2,product_A,-2,1.00692511,1,38,H,3,3500,k,N,2,N,94,609,807,-99000784,57,0,82,3,5,0,657
2008,201902,Org2,product_A,1,0.45969498,1,42,H,3,1600,b,N,2,U,89,685,602,-99000784,14,0,85,26,5,0,741
2009,201901,Org2,product_A,1,13.48956604,1,27,R,2,2167,p,N,0,U,100,600,800,4,18,4,18,2,2,0,623
2010,201902,Org2,product_A,-2,1.00692511,1,34,Q,34,2900,p,N,0,N,92.20000076,610,207,2,-99000712,1,86,60,13,0,596
2011,201905,Org1,product_A,0,28.34083432,1,71,H,8,2083,g,N,3,N,54.1000061,784,611,1,2,0,100,-99000576,1,0,797
2012,201903,Org1,product_A,1,1.00692511,1,23,P,18,1516,"",N,3,U,72.90000916,590,908,22,48,1,57,3,4,0,641
2013,201903,Org2,product_A,0,30.36832119,1,25,R,0,2280,f,B,2,N,95.80000019,586,600,-99000784,95,1,67,2,12,0,586
2014,201810,Org1,product_B,-2,1.00692511,1,60,H,10,1127,"",N,0,N,97.70000076,746,602,-99000784,57,0,100,-99000576,0,23,649
2015,201808,Org1,product_B,-2,1.00692511,0,32,H,4,2000,p,F,3,U,80.80000305,655,803,12,0,1,73,7,8,0,
2016,201902,Org2,product_B,1,1.00692511,1,25,P,25,1100,f,N,2,U,86.80000019,595,103,-99000784,78,0,0,3,7,0,633
2017,201906,Org1,product_A,-2,1.00692511,1,21,P,1,1350,f,N,2,N,84.60000038,655,307,-99000784,9,0,75,2,8,0,697
2018,201812,Org1,product_B,-2,1.00692511,1,27,H,1,4800,e,F,2,N,91,594,200,-99000784,99,0,100,-99000576,9,0,618
2019,201812,Org1,product_A,0,28.34083432,1,31,H,10,2441,g,N,3,U,87.90000057,635,1601,3,94,0,69,18,8,0,657
2020,201809,Org2,product_A,1,1.00692511,1,26,P,10,1330,y,F,3,N,91.30000019,564,609,6,75,1,82,5,7,0,674
2021,201812,Org2,product_B,-2,0.66882928,1,33,R,0,4000,y,B,3,N,81.80000305,609,806,-99000784,4,5,22,2,0,-99000672,723
2022,201903,Org2,product_A,0,28.34083432,0,37,H,5,6499,s,N,2,N,89.20000076,761,1104,-99000784,38,0,100,-99000576,1,4,
2023,201810,Org2,product_A,0,49.3161745,1,33,H,1,3500,y,N,3,N,96.60000038,645,807,10,93,1,92,29,0,7,713
2024,201905,Org2,product_A,1,8.18263615,1,19,P,2,2000,w,N,1,U,61.70001221,,2,-99000784,-99000672,0,-99000712,-99000576,7,0,620
2025,201906,Org1,product_B,1,16.95700954,1,25,R,2,1200,f,N,2,U,87.40000057,562,611,8,77,1,50,3,5,0,642
2026,201906,Org2,product_B,1,2.18541092,1,32,H,7,2400,p,B,3,N,88.40000057,661,1102,6,87,0,95,58,7,0,693
2027,201811,Org1,product_B,-2,1.00692511,1,34,H,15,1400,y,N,3,N,83.30000305,612,1101,-99000784,86,0,67,6,2,0,710
2028,201903,Org1,product_B,1,1.00692511,1,23,H,0,3173,s,M,3,U,90.80000019,679,203,29,41,0,100,-99000576,8,0,693
2029,201810,Org2,product_B,1,1.00692511,1,49,H,7,3333,f,F,3,N,89.70000076,658,410,4,15,0,40,10,4,0,708
2030,201808,Org1,product_A,0,37.49946787,0,35,H,0,4600,w,F,3,N,93.20000076,588,511,-99000784,-99000672,1,75,5,6,0,
2031,201807,Org2,product_A,1,1.00692511,1,31,H,1,2000,p,N,3,N,88,624,709,2,-99000712,1,89,48,8,0,672
2032,201810,Org2,product_B,1,2.38061023,1,39,R,0,5000,o,N,3,U,80.1000061,609,1506,-99000784,61,1,83,20,4,0,701
2033,201902,Org1,product_B,1,1.1303138,1,31,M,0,780,b,_,3,U,77.80000305,,0,-99000784,-99000672,0,-99000712,-99000576,1,0,718
2034,201810,Org1,product_A,-2,1.00692511,1,23,R,2,1300,"",N,3,N,83.30000305,610,103,-99000784,-99000672,0,100,-99000576,2,0,618
2035,201808,Org2,product_B,1,1.00692511,1,43,H,2,3200,f,F,3,N,93.70000076,654,805,-99000784,88,0,100,-99000576,4,0,674
2036,201904,Org1,product_A,-2,13.54972775,1,35,H,0,13090,b,F,3,U,93.40000057,625,506,-99000784,-99000712,1,50,33,18,0,628
2037,201903,Org1,product_A,-2,2.08058895,1,33,P,10,1300,k,N,2,U,81.20001221,717,303,-99000784,0,0,100,-99000576,2,0,712
2038,201906,Org1,product_A,1,1.00692511,1,27,R,4,2167,k,_,3,N,90.90000057,651,504,16,-99000712,1,90,60,5,0,682
2039,201811,Org1,product_B,1,1.23312174,1,24,H,3,3900,y,B,3,N,97.40000057,636,311,5,98,0,100,-99000576,4,0,689
2040,201901,Org2,product_A,1,0.99625205,0,47,H,12,3416,b,F,3,N,100,682,1102,-99000784,-99000712,0,63,81,3,0,
2041,201904,Org2,product_B,-2,7.01310494,1,18,P,18,1125,u,_,3,U,89.80000019,,-99000640,-99000784,-99000640,0,-99000640,-99000640,-99000640,-99000640,633
2042,201902,Org1,product_B,-2,6.11516616,1,22,Q,0,910,u,N,2,U,89.90000057,631,401,-99000784,-99000672,0,100,-99000576,1,0,642
2043,201808,Org1,product_A,0,48.33020446,0,-99000792,R,2,3703,f,N,2,U,92.70000076,645,808,7,43,5,40,25,3,0,
2044,201906,Org1,product_B,1,1.00692511,1,24,M,1,3100,"",F,3,N,85,708,2900,-99000784,14,0,100,-99000576,8,0,652
2045,201810,Org2,product_B,1,1.00692511,1,25,H,25,2236,b,F,2,N,78.70001221,652,311,59,49,0,100,-99000576,4,0,736
2046,201902,Org1,product_B,0,28.34083432,1,24,P,20,1375,w,M,3,U,82.20001221,615,508,62,86,2,60,19,5,0,658
2047,201807,Org2,product_A,-2,1.00692511,1,34,R,1,2006,w,N,2,N,86.30000019,489,1007,18,88,5,27,1,7,0,607
2048,201809,Org1,product_A,-2,1.00692511,1,38,R,4,900,y,M,2,U,84.60000038,648,208,5,-99000672,0,100,-99000576,4,0,720
2049,201809,Org2,product_B,1,1.00692511,1,24,R,0,1333,b,N,3,N,87.30000019,588,800,-99000784,29,0,62,9,3,0,704
2050,201812,Org1,product_A,0,28.34083432,1,55,H,0,1649,r,F,3,N,82.6000061,768,1304,3,6,0,100,-99000576,2,0,780
2051,201808,Org2,product_A,0,28.34083432,1,33,P,18,4167,b,N,2,N,27.40000916,701,802,39,31,0,86,7,1,0,800
2052,201901,Org1,product_B,0,28.34083432,1,29,H,11,2750,h,M,2,N,76.40000916,761,1201,3,0,0,100,-99000576,4,0,776
2053,201809,Org2,product_A,1,2.75854955,1,31,R,1,2000,k,N,3,N,76.40000916,672,100,4,-99000672,0,100,-99000576,3,0,701
2054,201903,Org1,product_A,1,5.48403184,1,19,M,0,864,b,F,1,N,99.10000002,671,605,-99000784,79,0,100,-99000576,5,0,674
2055,201903,Org1,product_B,-2,1.17956953,1,55,H,4,5300,y,N,3,U,90.90000057,613,11,-99000784,95,0,100,-99000576,20,0,625
2056,201903,Org2,product_A,0,28.34083432,1,23,P,2,1617,y,N,3,N,93.5,695,201,22,29,0,100,-99000576,4,0,753
2057,201808,Org1,product_B,0,46.52276296,1,28,H,2,3050,f,M,3,U,100,629,601,1,51,0,90,62,10,0,671
2058,201905,Org1,product_A,0,46.66929112,1,30,P,0,1986,f,_,2,U,76,567,710,1,57,0,75,2,9,0,681
2059,201906,Org2,product_A,0,49.95143261,1,70,H,20,850,p,N,3,U,70.6000061,665,302,-99000784,100,0,100,-99000576,2,1,732
2060,201807,Org1,product_B,1,1.00692511,1,34,H,4,1941,b,N,2,U,75.40000916,580,600,-99000784,-99000672,3,13,2,2,0,676
2061,201905,Org1,product_B,0,46.67054099,1,44,H,9,3583,w,N,2,U,61.20001221,559,1011,-99000784,54,6,74,2,8,0,640
2062,201902,Org2,product_B,1,1.00692511,1,32,Q,1,3700,e,_,2,N,80,666,1204,68,71,0,100,-99000576,2,0,753
2063,201807,Org2,product_B,-2,1.00692511,1,54,H,7,1500,g,F,2,U,78.80000305,627,506,1,-99000672,0,100,-99000576,3,0,663
2064,201808,Org1,product_A,0,28.34083432,1,37,H,3,5000,y,N,3,N,71.5,686,1004,1,30,0,75,15,1,0,837
2065,201902,Org2,product_A,0,47.11719473,1,39,H,14,4268,y,N,2,N,87.90000057,565,1701,13,0,4,42,5,7,0,689
2066,201901,Org2,product_A,-2,8.07093009,1,42,H,1,3400,f,N,3,N,89.70000076,546,904,69,-99000672,1,0,2,7,0,587
2067,201812,Org1,product_B,1,1.17956953,1,24,H,24,13850,"",F,3,N,65.5,636,409,51,99,0,91,-99000712,4,0,634
2068,201808,Org1,product_A,0,28.34083432,1,34,Q,12,1643,"",N,3,N,81.5,600,1008,-99000784,55,1,80,6,5,0,633
2069,201812,Org2,product_B,1,2.31231965,1,22,P,3,1500,w,N,2,N,89.90000057,650,307,-99000784,0,0,67,7,3,0,673
2070,201811,Org2,product_A,1,1.00692511,1,40,H,2,2028,g,F,2,U,93.70000076,627,1204,-99000784,79,0,79,9,5,0,659
2071,201905,Org1,product_B,1,15.54117134,1,29,H,6,4550,g,M,3,U,92.20000076,599,306,-99000784,93,1,87,30,8,0,638
2072,201812,Org1,product_A,-2,35.95410894,0,20,R,0,1625,f,F,0,U,84.40000057,624,111,10,23,1,25,7,2,0,
2073,201904,Org2,product_B,0,49.48297306,1,24,P,1,1750,b,N,1,N,76.90000916,630,209,4,27,2,60,18,4,0,719
2074,201807,Org2,product_A,-2,22.89022555,0,43,H,21,2500,f,_,3,N,85.60000038,562,2702,-99000784,-99000672,0,67,2,9,0,
2075,201807,Org2,product_A,1,16.09278187,1,19,P,5,758,w,N,0,U,87.20000076,550,9,-99000784,37,0,0,2,1,0,571
2076,201811,Org1,product_A,1,1.00692511,1,25,H,0,2500,f,N,2,N,82.40000916,612,7,2,-99000672,0,100,-99000576,5,0,663
2077,201901,Org1,product_B,-2,25.18954298,1,36,R,9,2900,f,F,0,N,85.70000076,627,1609,-99000784,0,3,36,8,3,0,616
2078,201904,Org2,product_B,0,28.34083432,1,33,R,0,3541,w,N,3,N,90.60000038,740,705,1,48,0,100,-99000576,2,0,755
2079,201902,Org2,product_B,-2,1.00692511,0,25,R,2,2860,y,B,3,U,80.80000305,638,406,-99000784,-99000672,0,83,-99000712,3,0,
2080,201810,Org2,product_A,-2,10.98867521,1,24,P,24,1275,g,F,2,N,97.10000038,573,310,2,72,0,89,9,20,0,636
2081,201904,Org2,product_B,0,28.34083432,1,22,P,5,1,r,N,0,N,87,671,107,-99000784,96,0,100,-99000576,1,0,682
2082,201906,Org2,product_A,0,45.94918281,1,57,H,20,1000,f,F,3,U,88,640,807,-99000784,-99000672,1,75,22,4,0,648
2083,201905,Org1,product_B,-2,1.00692511,1,19,P,4,850,y,N,3,U,87.60000038,629,303,1,47,1,67,14,1,0,712
2084,201901,Org1,product_A,-2,1.00692511,1,44,H,22,2167,p,F,2,U,77.1000061,684,702,-99000784,-99000672,0,88,-99000576,4,0,696
2085,201902,Org1,product_B,-2,4.64227796,1,24,P,24,1330,u,N,2,N,95,647,403,-99000784,62,0,100,-99000576,6,0,679
2086,201901,Org1,product_A,0,49.28211437,1,37,H,3,3400,k,M,2,N,86.70000076,637,1008,-99000784,-99000672,1,67,28,1,0,710
2087,201808,Org2,product_A,1,1.17956953,1,23,P,18,2292,f,N,3,U,91.70000076,706,401,-99000784,17,0,100,-99000576,2,0,716
2088,201809,Org2,product_B,1,1.00692511,1,28,H,3,1500,f,B,3,U,68.70001221,614,910,-99000784,98,1,71,1,9,0,664
2089,201807,Org1,product_B,0,45.71296972,1,60,H,9,1473,g,F,3,N,82.30000305,608,911,25,-99000712,0,88,1,2,0,651
2090,201904,Org1,product_A,-2,1.00692511,1,20,P,19,2600,f,N,3,N,84.90000057,567,303,-99000784,71,0,80,5,30,0,623
2091,201812,Org1,product_A,0,28.34083432,1,37,R,0,3000,f,B,2,N,72.70001221,697,1507,-99000784,14,0,93,66,4,0,762
2092,201903,Org2,product_A,1,2.43088043,1,35,H,13,2500,g,N,3,U,91.70000076,,1008,-99000784,-99000672,0,-99000712,-99000576,0,-99000672,680
2093,201809,Org1,product_B,1,1.00692511,1,25,H,1,2543,r,N,3,N,82.90000916,585,100,6,76,1,93,19,5,0,716
2094,201809,Org2,product_A,-2,5.4921435,1,38,H,12,2320,f,F,2,U,85.90000057,658,810,40,-99000672,0,83,-99000712,3,0,643
2095,201901,Org2,product_A,-2,1.00692511,1,25,P,1,2083,f,N,3,N,76,588,608,-99000784,43,1,22,1,2,1,710
2096,201812,Org1,product_B,0,28.34083432,1,62,H,10,2403,f,M,3,U,77.30000305,652,2806,-99000784,76,0,89,71,5,0,743
2097,201903,Org2,product_A,0,28.34083432,1,46,H,1,3583,f,M,2,U,84.90000057,742,1807,1,29,0,86,-99000712,1,0,775
2098,201807,Org1,product_B,1,7.82140557,1,19,P,7,880,g,N,3,U,85.40000057,625,102,-99000784,69,0,100,-99000576,6,0,649
2099,201903,Org2,product_A,-2,1.86598216,1,27,R,2,1333,y,M,3,U,85.5,574,800,-99000784,20,3,43,0,3,0,708
2100,201903,Org2,product_B,-2,1.00692511,1,47,H,10,1888,w,N,2,N,91.20000076,702,1108,-99000784,95,0,100,-99000576,3,0,685
2101,201812,Org2,product_A,-2,19.08101719,1,21,R,5,1350,u,_,3,N,89,589,110,49,100,1,0,14,5,0,603
2102,201810,Org1,product_A,1,1.00692511,1,23,P,15,1600,"",N,3,U,85.70000076,539,301,2,90,0,73,1,8,0,532
2103,201904,Org1,product_A,-2,1.00692511,1,29,R,1,3200,s,N,2,U,79.40000916,599,603,-99000784,28,1,79,4,1,0,697
2104,201905,Org2,product_A,-2,4.18287167,1,28,P,28,1200,f,M,3,N,87,634,200,8,-99000672,0,0,-99000712,2,0,699
2105,201811,Org2,product_A,-2,1.00692511,1,26,P,16,1400,f,N,3,U,89.10000038,590,605,1,-99000712,0,93,7,4,0,633
2106,201903,Org1,product_A,1,1.00692511,1,21,H,21,2340,p,N,0,N,90,664,204,-99000784,-99000672,0,100,-99000576,2,0,638
2107,201906,Org1,product_A,0,28.34083432,0,36,H,3,3491,b,N,0,N,100,744,1607,10,25,0,100,-99000576,3,0,
2108,201906,Org1,product_A,1,1.00692511,1,32,R,2,3000,"",F,2,N,88.40000057,664,711,25,-99000672,0,100,-99000576,9,0,587
2109,201808,Org2,product_B,1,1.00692511,1,32,R,1,900,y,_,0,U,83.70001221,,301,-99000784,-99000672,0,-99000712,-99000576,1,0,666
2110,201812,Org2,product_B,-2,3.3116412,1,25,H,2,1250,g,N,3,U,94.40000057,632,105,15,46,0,100,-99000576,5,0,709
2111,201905,Org2,product_B,-2,1.00692511,1,54,H,1,2163,f,N,0,N,84,610,411,-99000784,-99000712,4,45,10,8,1,615
2112,201901,Org1,product_A,0,49.58907712,1,31,R,0,1600,b,N,2,U,92.30000019,642,203,-99000784,78,0,100,-99000576,4,0,709
2113,201906,Org1,product_B,1,1.00692511,1,41,R,31,1085,"",N,2,N,77.70001221,791,1201,-99000784,-99000576,0,100,-99000576,0,-99000672,687
2114,201809,Org2,product_A,0,41.16004247,1,18,P,12,1100,w,N,2,U,85.90000057,583,11,-99000784,93,0,0,2,0,-99000672,609
2115,201810,Org2,product_A,-2,28.34083432,1,26,R,1,2776,g,N,3,N,88.20000076,695,808,-99000784,38,0,82,28,2,0,747
2116,201903,Org2,product_A,-2,1.00692511,0,32,H,12,2232,y,N,3,U,85.20000076,574,1008,2,59,0,50,4,5,0,
2117,201812,Org2,product_B,1,1.00692511,0,46,H,19,1500,k,F,3,N,83.1000061,635,805,7,88,0,88,39,5,0,
2118,201902,Org2,product_B,-2,1.10220056,1,40,H,15,2083,g,N,2,U,95,678,1409,-99000784,69,0,71,67,2,0,718
2119,201906,Org2,product_A,1,1.00692511,1,48,H,19,1000,y,F,3,N,88.20000076,669,1601,-99000784,85,0,92,81,4,0,709
2120,201901,Org2,product_A,-2,1.00692511,1,40,R,7,2535,y,F,0,N,93.90000057,622,410,10,-99000672,0,100,-99000576,3,0,606
2121,201811,Org2,product_B,1,1.00692511,1,34,R,0,10000,b,N,3,N,65.1000061,652,505,-99000784,-99000672,0,80,-99000712,6,0,748
2122,201903,Org1,product_B,0,28.34083432,0,20,P,0,700,y,M,1,N,90.70000076,662,111,1,-99000576,0,50,-99000712,1,0,
2123,201808,Org1,product_A,0,19.07271643,0,20,R,12,525,w,N,2,N,91.30000019,490,100,1,97,0,67,2,8,0,
2124,201807,Org1,product_B,1,0.16113385,0,68,R,10,1363,p,M,2,U,53.1000061,685,1710,38,74,0,100,-99000576,3,0,
2125,201906,Org1,product_A,1,1.00692511,1,21,H,0,2450,g,N,3,N,89.5,655,302,-99000784,92,0,100,-99000576,7,0,679
2126,201902,Org2,product_B,-2,47.94544067,1,-99000792,M,3,1150,u,N,3,U,66.6000061,588,510,18,-99000672,2,17,8,4,0,627
2127,201901,Org1,product_B,-2,1.00692511,1,31,H,6,3700,w,B,3,U,89.90000057,570,106,-99000784,90,0,100,-99000576,7,0,624
2128,201807,Org1,product_B,-2,0.36127488,1,56,H,13,2524,"",B,3,N,94.60000038,673,1500,-99000784,11,0,100,-99000576,7,0,665
2129,201808,Org1,product_A,0,28.34083432,0,26,H,2,1583,k,N,3,N,84.5,746,501,-99000784,27,0,100,-99000576,1,0,
2130,201810,Org2,product_A,0,32.33225051,1,31,H,15,1359,w,N,0,U,85.20000076,587,908,-99000784,-99000672,0,90,16,2,0,589
2131,201810,Org2,product_A,-2,1.10818674,1,-99000792,H,3,2317,p,N,3,N,86.30000019,643,1211,11,83,0,100,-99000576,5,0,657
2132,201903,Org1,product_B,1,1.00692511,1,31,H,1,2500,p,M,2,N,92.80000019,661,1605,-99000784,76,0,92,-99000576,6,0,741
2133,201906,Org2,product_A,0,28.34083432,1,40,H,4,2917,e,N,2,U,95.40000057,751,1304,-99000784,15,0,100,-99000576,3,0,743
2134,201901,Org2,product_B,0,28.34083432,1,55,H,25,3800,u,N,3,N,72.70001221,701,2408,1,3,0,94,4,0,7,785
2135,201808,Org1,product_A,-2,49.88475274,1,24,R,1,3000,h,M,3,N,93,748,410,-99000784,6,0,100,-99000576,6,0,768
2136,201904,Org2,product_B,0,49.33337069,0,26,H,0,2925,y,B,2,N,77,619,907,24,117,1,76,10,0,6,
2137,201902,Org2,product_B,-2,1.00692511,1,38,H,1,3302,f,F,2,U,83.6000061,697,1001,-99000784,92,0,88,66,2,0,696
2138,201906,Org1,product_A,-2,1.00692511,1,40,H,2,2000,"",_,3,U,89.10000038,549,1902,1,63,0,76,2,6,0,585
2139,201904,Org2,product_B,-2,1.00692511,1,51,H,3,8333,f,N,3,N,92.40000057,598,1906,1,107,0,91,8,8,1,622
2140,201810,Org2,product_B,-2,1.00692511,1,23,R,1,2350,y,M,3,N,100,642,506,1,80,0,83,-99000712,3,0,733
2141,201812,Org2,product_B,1,1.00692511,1,61,H,14,1800,w,M,3,N,68.40000916,637,411,2,100,0,100,-99000576,1,0,769
